1010,Mother's Rasoi,Yes,No,3.8,170,Bannerghatta Road,Quick Bites,"Buttermilk, Dal Makhani, Boondi Raita, Baingan Bharta, Aloo Paratha, Roti, Thali","North Indian, Chinese, Momos",250,Delivery
1011,Dosa Bazaar,Yes,No,4,112,JP Nagar,Quick Bites,"Cheese Dosa, Tea, Pizza Dosa","Street Food, South Indian",200,Delivery
1012,Babu Moshai,Yes,No,3,43,Bannerghatta Road,Quick Bites,NA,"Fast Food, Bengali",500,Delivery
1013,The Bong Palate,Yes,No,3.8,58,BTM,Quick Bites,"Mutton Kosha, Basanti Pulao, Chicken Biryani","Bengali, North Indian, Chinese",300,Delivery
1014,Gowdru Mane Oota,Yes,No,3.7,80,JP Nagar,Quick Bites,NA,"South Indian, Andhra",400,Delivery
1015,Banashankari Nati Style,Yes,No,3.6,8,JP Nagar,Quick Bites,NA,South Indian,300,Delivery
1017,Chandrima's Kitchen,Yes,No,3.7,38,Bannerghatta Road,"Takeaway, Delivery",NA,"Bengali, North Indian",400,Delivery
1019,Bikaner Jn,Yes,No,3.9,85,JP Nagar,Quick Bites,"Thali, Dhokla, Samosa, Poha, Club Kachori, Paratha, Tea",Rajasthani,300,Delivery
1020,Crunch Pizzas,Yes,No,2.6,473,BTM,Quick Bites,"Pie, Thin Crust Pizza, Cheesy Pizza, Pepperoni Pizza, Paneer Pizza","Italian, Pizza",600,NA
1021,Lassi Berg,Yes,No,3.4,13,BTM,Takeaway,NA,Juices,100,Delivery
1022,Kakal-Kai Ruchi,Yes,No,3.7,217,JP Nagar,Casual Dining,"Masala Dosa, Babycorn Manchurian, Filter Coffee, Chaat, Dahipuri, Masala Papad, Raagi Dosa","North Indian, South Indian, Chinese",500,Delivery
1023,Manchu Cafe,Yes,No,3.8,21,BTM,Quick Bites,NA,"Chinese, Fast Food, Asian, Beverages, Nepalese, Tibetan",300,Delivery
1024,Calorie Express,Yes,No,3.6,192,BTM,Delivery,Chicken Sandwich,Healthy Food,450,Delivery
1025,BANGALORE BOX,Yes,Yes,4.2,611,BTM,"Casual Dining, Bar","Biryani, Chicken Bbq Wings, Mocktails, Sangria, Cocktails, Burgers, Pasta","Asian, Continental, Finger Food",1500,Delivery
1027,Hotel Khaaja,Yes,No,3.1,68,Bannerghatta Road,Quick Bites,NA,"Biryani, Fast Food",250,Delivery
1028,The Gujarat Express,Yes,No,3.1,16,Bannerghatta Road,"Quick Bites, Sweet Shop",NA,"Street Food, Mithai, North Indian",250,Delivery
1031,Vishal Foods,Yes,No,3.3,57,Bannerghatta Road,Quick Bites,NA,"Chinese, North Indian, Street Food",250,Delivery
1032,Lassi Darbar,Yes,No,3.5,11,BTM,Beverage Shop,NA,"Ice Cream, Juices, Beverages",200,Delivery
1033,Chavadi,Yes,Yes,4.4,2233,Bannerghatta Road,"Casual Dining, Bar","Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles","Continental, North Indian, Pizza, Italian",1200,Delivery
1034,Nanna Munna Paratha House,Yes,No,4,107,BTM,Quick Bites,"Paratha, Palak Paneer",North Indian,300,Delivery
1035,Cucumber Town,Yes,No,4.2,306,BTM,Delivery,"Appam, Chicken Biryani, Kuluki Sarbat, Panneer Butter Masala, Meen Pollichathu, Vellarikka Pattanam, Sea Food","Kerala, North Indian",600,Delivery
1037,Artinci Artisanal Ice Cream,Yes,No,0,0,JP Nagar,Dessert Parlor,NA,"Desserts, Ice Cream",300,Delivery
1039,Kolkata Famous Kati Roll,Yes,No,3.5,11,JP Nagar,Quick Bites,NA,"Rolls, Chinese",200,Delivery
1040,Nellore Ruchulu,Yes,No,3.7,30,Bannerghatta Road,Casual Dining,NA,"North Indian, South Indian, Chinese",800,Delivery
1041,Brewsky,Yes,Yes,4.4,4309,JP Nagar,Microbrewery,"Pork Chops, Craft Beer, Chicken Biryani, Chowmein, Drunken Chicken Wings, Cocktails, Mocktails","Continental, American",1600,Delivery
1042,Chefeana,Yes,No,4,212,Bannerghatta Road,Quick Bites,"Paratha, Chole Bhature, Lassi, Thali, Paneer Parantha",North Indian,400,Delivery
1043,Bangaliana,Yes,No,2.9,153,Bannerghatta Road,Quick Bites,"Masala Prawn, Mutton Kosha, Thali, Mutton Curry, Luchi, Fish Cutlet, Bengali Pulao",Bengali,600,Delivery
1044,Gud Dhani,Yes,No,4,827,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,Delivery
1045,The Hunger Room,Yes,No,3.9,36,JP Nagar,Quick Bites,NA,"Continental, Sandwich, Burger, Italian, Salad, Pizza",400,Delivery
1047,Parisar Veg Restaurant,Yes,No,3.6,8,Bannerghatta Road,Quick Bites,NA,"Chinese, North Indian, South Indian",400,Delivery
1049,Deejas Kitchen,Yes,No,3.9,73,Bannerghatta Road,"Takeaway, Delivery","Pothichoru, Roast Chicken, Fish Fry","South Indian, Kerala",400,Delivery
1050,Pancuzzi,Yes,No,4.2,169,JP Nagar,Cafe,"Waffles, Burgers, Masala Fries, Crunchy Veg Burger, Tiramisu, Chocolate Pancakes, Oreo Shake","Cafe, Beverages, Desserts",600,Delivery
1051,Totus,Yes,No,0,0,BTM,Quick Bites,NA,Chinese,300,Delivery
1052,Zhang's - Chinese Restaurant,Yes,No,4.1,586,JP Nagar,Casual Dining,"Momos, Chilli Mushroom, Chop Suey, Sweet Corn Soup, Clear Soup, Hakka Noodles, Honey Chilli Potatoes","Chinese, Momos",700,Delivery
1053,Shagun Sweets & Foods,Yes,No,3.5,221,BTM,"Sweet Shop, Quick Bites","Chaat, Chole Bhature, Raj Kachori, Thali, Rasmalai, Paratha, Pav Bhaji","Mithai, North Indian, Street Food, Chinese",400,Delivery
1054,Eat Well,Yes,No,2.9,22,JP Nagar,Delivery,NA,"North Indian, Chinese",400,Delivery
1055,Dev's Gugababa,Yes,No,3.5,177,BTM,Quick Bites,"Fish, Rasmalai, Doi Katla, Aalo Bhaja, Bhetki Paturi, Chicken Kasha, Aloo Posto","Bengali, North Indian, Chinese",500,Delivery
1056,Oogway Express,Yes,No,3.9,347,JP Nagar,Casual Dining,"Noodles, Mocktails, Honey Chilli Potatoes, Veg Ball Manchurian, Kung Pao Chicken, Momos, Pepper Chicken","Chinese, Thai, Momos",600,Delivery
1059,Balaji Bombay Vada Pav Gujrati Dalebi,Yes,No,3.8,37,JP Nagar,Takeaway,NA,"Street Food, Sandwich",150,Delivery
1060,The Cake Ville,Yes,No,3.2,18,JP Nagar,"Bakery, Quick Bites",NA,"Bakery, Desserts, Fast Food",300,Delivery
1061,The Egg Factory,Yes,No,4,1305,JP Nagar,Casual Dining,"French Toast, Masala Omelette, Pasta, Egg Paratha, Caramel Custard, Biryani, Penne Alfredo","Continental, American",750,Delivery
1062,Chow San,Yes,No,3,122,Bannerghatta Road,Casual Dining,Noodles,"Chinese, Thai, Momos",500,NA
1063,New Udupi Grand,Yes,No,3.5,47,JP Nagar,Quick Bites,NA,"South Indian, North Indian, Chinese",300,Delivery
1064,New Karawali Lunch Home,Yes,No,3.5,20,Bannerghatta Road,Quick Bites,NA,Mangalorean,350,Delivery
1065,SR Choco Station,Yes,No,3.4,7,JP Nagar,"Takeaway, Delivery",NA,Desserts,200,Delivery
1066,Bangalore Pantry,Yes,No,0,0,Bannerghatta Road,Quick Bites,NA,"Chinese, North Indian, Biryani, Arabian",400,Delivery
1067,Momo Jojo,Yes,No,4.3,539,JP Nagar,Quick Bites,"Noodles, Corn Momo, Manchurian, Momo Platter, Veg Momos, Potato Momos, Tandoori Momos","Chinese, Tibetan, Momos",300,Delivery
1068,Pizza Palace,Yes,No,0,0,Bommanahalli,Quick Bites,NA,"Pizza, Fast Food",300,Delivery
1069,Simply Indian,Yes,Yes,3.9,681,Bannerghatta Road,Casual Dining,"Cocktails, Ghee Roast Mutton, Mocktails, Chicken Biryani, Malai Kofta, Chicken Chatpata, Fish","North Indian, Chinese, Seafood, Biryani, Mangalorean",800,Delivery
1070,Delhi Biryani Cafe,Yes,No,3.5,10,BTM,Quick Bites,NA,"North Indian, Biryani",250,Delivery
1071,Rithika's Kitchen,Yes,No,3.8,106,JP Nagar,Delivery,"Mutton Curry, Chicken Fry, Chicken Biryani, Chicken Curry","Biryani, South Indian, Andhra",350,Delivery
1072,Punjabi Times,Yes,Yes,4.1,1025,Bannerghatta Road,Casual Dining,"Chicken Tikka, Kheer, Butter Chicken, Dal Makhani, Makke Ki Roti, Lassi, Paratha",North Indian,1000,Delivery
1073,Tarbouche,Yes,No,0,0,BTM,Quick Bites,NA,"Turkish, Rolls",300,Delivery
1076,Cravy Wings,Yes,No,4.2,289,Bannerghatta Road,Quick Bites,"Burgers, Chicken Popcorn, Peri Peri Chicken, Wings, Peri Peri Burger, Fries, Crunchy Veg Burger","American, Burger, Fast Food",400,Delivery
1077,Funky Punjab,Yes,No,3.9,407,JP Nagar,Casual Dining,"Lassi, Chole, Palak Paneer, Chaap, Paneer Tikka, Panneer Butter Masala, Paratha","North Indian, Chinese",500,Delivery
1078,A1 Garam Masala,Yes,No,3.6,25,Kanakapura Road,Casual Dining,NA,"North Indian, South Indian, Andhra, Chinese",600,Delivery
1079,Punjabi Corner,Yes,No,3.9,201,Bannerghatta Road,Quick Bites,"Paratha, Chicken Curry","North Indian, Chinese",250,Delivery
1080,Guru Palace,Yes,No,3.1,106,Bannerghatta Road,Casual Dining,NA,"Chinese, North Indian",450,Delivery
1083,Zeeshan,Yes,No,3.1,320,JP Nagar,Casual Dining,"Firni, Rolls, Egg Roll, Chicken Biryani, Mutton Biryani, Calcutta Biryani, Haleem","North Indian, Mughlai, Biryani, Rolls",600,Delivery
1084,Ambara Gardenia,Yes,Yes,3.8,257,Bannerghatta Road,Casual Dining,"Fish Fry, Crab Sukha, Chicken Biryani, Fish Curry, Murgh Ghee Roast, Roti, Naan","Andhra, North Indian, Chinese, Seafood",800,Delivery
1085,LayerBite,Yes,No,3.8,9,BTM,Bakery,NA,"Bakery, Desserts, Beverages",450,Delivery
1087,Bhavani Chats,Yes,No,3.6,34,Bannerghatta Road,Quick Bites,NA,Street Food,100,Delivery
1088,Tandoor Chai House,Yes,No,0,0,JP Nagar,Quick Bites,NA,"Street Food, Sandwich, Rolls, Beverages",200,Delivery
1090,More Pizza,Yes,No,3.8,46,JP Nagar,Quick Bites,"Pizza, Garlic Bread, Chicken Lasagne",Pizza,450,Delivery
1091,Appana Restaurant,Yes,No,0,0,BTM,Quick Bites,NA,North Indian,300,Delivery
1093,Crafted Plate,Yes,Yes,4.2,237,JP Nagar,"Casual Dining, Cafe","Burgers, Egg Salad, Pasta, Pancakes, Lasagne, Pizza, Lime Soda","Cafe, Asian, Burger, Continental, Italian, Salad",600,Delivery
1094,Shetty's Kitchen,Yes,No,3.7,108,Bannerghatta Road,Quick Bites,"Sea Food, Neer Dosa",Mangalorean,600,Delivery
1095,Machali Port,Yes,No,3.9,34,JP Nagar,Casual Dining,"Sea Food, Anjal Masala Fry, Fish Curry, Thali, Neer Dosa","Mangalorean, Seafood, North Indian",750,Delivery
1096,Naati Manae,Yes,No,3.1,10,JP Nagar,Food Court,NA,"South Indian, Biryani",500,Delivery
1097,Mad Over Biryani,Yes,No,3.3,8,JP Nagar,"Takeaway, Delivery",NA,"Biryani, North Indian",600,Delivery
1098,Garma Garam,Yes,No,3.2,144,Bannerghatta Road,Quick Bites,"Chicken Biryani, Butter Chicken","North Indian, Chinese, Biryani, Rolls",350,Delivery
1099,Sambram Biriyani Paradise,Yes,No,3.5,97,JP Nagar,Casual Dining,NA,"Biryani, North Indian, Chinese",600,Delivery
1100,Mr. Meetharam,Yes,No,3.2,34,JP Nagar,Quick Bites,NA,"Mithai, Street Food",150,Delivery
1101,The Coastal Crew by Fujian on 24th,Yes,Yes,4.2,1028,JP Nagar,"Casual Dining, Bar","Sea Food, Mocktails, Noodles, Murgh Ghee Roast, Cocktails, Tom Yum Soup, Spring Roll","Chinese, Thai, Seafood, North Indian, Momos",1100,Delivery
1102,BIB - Breakfast in the Box,Yes,No,3.8,84,Bannerghatta Road,Delivery,"Chicken Burger, English Breakfast, Corn Sandwich, French Fries, Bacon Fry, Beef Burger, Omelette","American, Sandwich",600,Delivery
1103,Angel Restaurant,Yes,No,2.8,165,Bannerghatta Road,Quick Bites,NA,"Kerala, South Indian, North Indian",450,Delivery
1104,Wow Momo,Yes,No,3.3,12,JP Nagar,Quick Bites,NA,"Tibetan, Momos",300,Delivery
1105,Pizza Da Dhaba,Yes,No,2.9,57,Bannerghatta Road,Quick Bites,NA,"Fast Food, Pizza",400,Delivery
1106,Kalpavruksha,Yes,No,3.9,99,Bannerghatta Road,Quick Bites,NA,"South Indian, North Indian",300,Delivery
1107,Juice Land,Yes,No,3.9,141,Bannerghatta Road,Beverage Shop,NA,"Juices, Beverages",300,Delivery
1108,Tandoor And Spice,Yes,No,4,181,JP Nagar,Casual Dining,"Egg Biryani, Tandoori Chicken, Chicken Biryani, Paneer Tikka, Mutton Biryani, Noodles, Dal Tadka","North Indian, Chinese, Biryani, Hyderabadi",550,Delivery
1109,Kitchen24,Yes,No,0,0,BTM,Takeaway,NA,"Italian, Continental, Chinese, Thai, American, Arabian",300,Delivery
1110,Rock Stone Ice Cream Factory,Yes,No,4,128,BTM,Dessert Parlor,"Icecream Cake, Brownie, Waffles, Chocolate Icecreams, Thick Shakes",Ice Cream,230,Delivery
1111,Paratha Plaza,Yes,No,3.8,171,JP Nagar,Quick Bites,"Aloo Paratha, Manchurian",North Indian,250,Delivery
1112,Krishna Vijayashree,Yes,No,3.5,13,Bannerghatta Road,Casual Dining,NA,"Biryani, North Indian, Chinese",700,Delivery
1113,Soup Station,Yes,No,3.6,9,Bannerghatta Road,Quick Bites,NA,Continental,250,Delivery
1114,Tasty Point,Yes,No,3.3,9,Bannerghatta Road,Delivery,NA,"Burger, Sandwich, Finger Food",300,Delivery
1115,Natural Mumbai Kulfi,Yes,No,3.5,8,BTM,Dessert Parlor,NA,Ice Cream,130,Delivery
1116,Namma Kudla,Yes,No,3.9,200,JP Nagar,Quick Bites,"Sea Food, Neer Dosa, Fish, Crab Sukha, Biryani, Chicken Thali, Chicken Meal","Mangalorean, North Indian, Chinese, Seafood",400,Delivery
1117,Triveni,Yes,No,3.6,33,Bannerghatta Road,Casual Dining,NA,"Andhra, North Indian, Chinese",600,Delivery
1118,Wangs Kitchen,Yes,No,3,114,Bannerghatta Road,Casual Dining,"Noodles, Momos",Chinese,1000,Delivery
1119,RK Fresh Food,Yes,No,3.5,12,BTM,Quick Bites,NA,Fast Food,300,Delivery
1120,Alif Restaurant,Yes,No,3.6,26,JP Nagar,Casual Dining,NA,"North Indian, Chinese",600,Delivery
1121,Dine One One Restaurant,Yes,No,3.6,15,Bannerghatta Road,Casual Dining,NA,"South Indian, Continental, North Indian",500,Delivery
1122,Pallavas Veg Cuisine,Yes,No,3.6,46,Bannerghatta Road,Casual Dining,NA,"North Indian, South Indian, Chinese",600,Delivery
1123,The Food Cottage,Yes,No,3.7,48,BTM,Quick Bites,NA,"Hyderabadi, North Indian",350,Delivery
1124,Brundhavana Pure Veg,Yes,No,3.7,98,JP Nagar,Casual Dining,NA,"South Indian, North Indian, Chinese, Beverages",500,Delivery
1125,Spice Up,Yes,No,3.8,146,JP Nagar,Casual Dining,"Chicken Lollipop, Vegetable Biryani, Noodles, Chicken Noodle, Clear Soup, Hot Pot, Coriander Chicken",Chinese,600,NA
1126,Suryawanshi,Yes,No,3.7,16,Bannerghatta Road,Casual Dining,NA,"Maharashtrian, Seafood",700,Delivery
1127,Perch,Yes,No,0,0,BTM,Quick Bites,NA,Italian,350,Delivery
1128,Tempteys,Yes,No,4.2,248,BTM,"Dessert Parlor, Beverage Shop","Thick Shakes, Oreo Milkshake, Gelato, Oreo Shake, Choco Brownie, Caramel Coffee, Choco Shake",Beverages,500,Delivery
1129,DeliBoin,Yes,No,3.7,67,BTM,Delivery,NA,South Indian,150,Delivery
1130,FRYBIES,Yes,No,3.3,15,Bannerghatta Road,Quick Bites,NA,Fast Food,350,Delivery
1131,Crumb Together,Yes,Yes,4.1,583,JP Nagar,"Casual Dining, Bar","Stuffed Chicken, Malai Broccoli, Cocktails, Salad, Mocktails, Tomato Soup, Biryani","Continental, Finger Food, North Indian, Chinese",1200,NA
1132,The Foodyz,Yes,No,3.7,42,JP Nagar,Quick Bites,"Poha, Tea, Paratha","North Indian, Chinese",500,Delivery
1133,Bean D'er Cafe,Yes,No,3.5,8,JP Nagar,Quick Bites,NA,"Tamil, Fast Food",250,Delivery
1134,Chaat Chatore,Yes,No,3.1,19,Bannerghatta Road,Quick Bites,NA,Fast Food,300,Delivery
1136,Taste Of Kolkata,Yes,No,3.1,59,BTM,Quick Bites,NA,"Bengali, Chinese, Rolls",400,Delivery
1137,Y Not Restaurant,Yes,No,3.1,4,JP Nagar,"Takeaway, Delivery",NA,Fast Food,300,Delivery
1138,24/7 Food Service,Yes,No,3,7,JP Nagar,"Takeaway, Delivery",NA,"South Indian, North Indian, Fast Food",300,Delivery
1140,China Town 07,Yes,No,0,0,BTM,Quick Bites,NA,"Chinese, Momos",300,Delivery
1141,Modern Restaurant,Yes,No,3,17,BTM,Casual Dining,NA,"North Indian, Chinese",450,Delivery
1143,Burrito Boys,Yes,No,3,6,Bannerghatta Road,"Food Court, Quick Bites",NA,"Mexican, Tex-Mex",400,Delivery
1144,Trippy Paradise,Yes,No,2.6,59,BTM,Cafe,NA,Cafe,900,Delivery
1145,Biryani Magic,Yes,No,3.5,31,BTM,Quick Bites,NA,"North Indian, Biryani",300,Delivery
1146,Nagarjuna,No,No,4.2,1278,Bannerghatta Road,Casual Dining,"Andhra Meal, Mutton Biryani, Pepper Chicken, Veg Thali, Chicken Guntur, Raita, Chicken Kebab","Andhra, Biryani",800,NA
1147,Laddoos,Yes,No,3.4,276,BTM,"Quick Bites, Dessert Parlor","Chaat, Panipuri, Lassi, Gol Gappe, Paratha, Pav Bhaji, Samosa","North Indian, Street Food, Mithai",250,Delivery
1148,Smoke Oil Salt,Yes,No,0,0,BTM,Quick Bites,NA,Arabian,850,Delivery
1149,Momo King,Yes,No,0,0,Bannerghatta Road,Quick Bites,NA,"Momos, Fast Food",200,Delivery
1151,Waffle Stories,Yes,No,4,69,BTM,Dessert Parlor,"Waffles, Brownie Sundae","Desserts, Beverages",300,Delivery
1152,Late Night,Yes,No,3.7,288,Kumaraswamy Layout,Quick Bites,"Panneer Butter Masala, Manchurian, Noodles, Tandoori Roti, Naan, Paratha, French Fries","North Indian, Chinese",500,Delivery
1154,Waffle Walle,Yes,No,4.3,676,Bannerghatta Road,Kiosk,"Liege Waffle, Vanilla Ice Cream, Chocolate Waffles, Chocolate Drink, Crunchy Waffles, Chocolate Icecreams, Belgian Waffles","Desserts, Belgian, Beverages",500,Delivery
1156,Shake It Off,Yes,No,4,65,JP Nagar,Beverage Shop,"Thick Shakes, Maggi, Peri Peri Fries, Sandwich, Momos","Beverages, Fast Food",600,Delivery
1157,Bombay Kulfi,Yes,No,3.7,41,JP Nagar,Dessert Parlor,NA,"Desserts, Ice Cream",150,Delivery
1158,Chaat Central,Yes,No,3.3,4,Bannerghatta Road,Food Court,NA,"Street Food, North Indian",300,Delivery
1159,Two Friends Cauldron,Yes,Yes,4.1,448,JP Nagar,Casual Dining,"Butter Beer, Pasta, Fries, Burgers, Exotic Veg Pizza, Potato Wedges, Veggie Pizza","Continental, Italian, American",700,Delivery
1160,Bun Town,Yes,No,4,203,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Donut, Cup Cake","Cafe, Bakery",500,Delivery
1161,Garden Fresh,Yes,No,3.9,50,BTM,Beverage Shop,NA,"Healthy Food, Juices",200,Delivery
1162,Dhabeliwala,Yes,No,3.8,44,JP Nagar,Kiosk,NA,"Street Food, Beverages, Gujarati",250,Delivery
1163,Rayaan's BBQ,Yes,No,3.3,6,BTM,Quick Bites,NA,"North Indian, BBQ",350,Delivery
1165,Chaat Junction,Yes,No,3.7,49,Bannerghatta Road,Quick Bites,NA,Street Food,200,Delivery
1166,Asharfilal,Yes,No,3.5,10,Bannerghatta Road,Dessert Parlor,NA,Desserts,150,Delivery
1167,Street Foods by Punjab Grill,Yes,No,3.6,19,Bannerghatta Road,Food Court,NA,"Street Food, North Indian, Beverages",800,Delivery
1168,Tiwari's Ghee Paratha and Chats,Yes,No,3.2,6,JP Nagar,Quick Bites,NA,"North Indian, Street Food",200,Delivery
1169,Spurthi Foods,Yes,No,3.7,71,BTM,"Takeaway, Delivery",NA,Andhra,300,Delivery
1170,Melting Pot at Woodrose,Yes,No,3.7,19,JP Nagar,Quick Bites,NA,North Indian,800,Delivery
1171,Pot Biryani,Yes,No,3.1,166,Bannerghatta Road,Quick Bites,Chicken Biryani,"North Indian, Chinese, Biryani, Seafood",600,NA
1172,Thanco's Natural Ice Cream,Yes,No,3.6,27,BTM,Dessert Parlor,NA,"Ice Cream, Desserts",450,Delivery
1173,Mango Tree- The Beer Garden,Yes,Yes,4.1,1320,JP Nagar,Casual Dining,"Dragon Chicken, Mutton Biryani, Mocktails, Dal Makhani, Rumali Roti, Butter Naan, Paneer Tikka","North Indian, Chinese, Continental",1200,Delivery
1174,Dessi Cuppa,Yes,No,3.4,4,BTM,"Quick Bites, Beverage Shop",NA,"Beverages, Fast Food",300,Delivery
1175,Halli Mane MUDDE OOTA,Yes,No,3.5,14,JP Nagar,Quick Bites,NA,South Indian,300,Delivery
1176,Eat & Joy Restaurant,Yes,No,3,7,JP Nagar,NA,NA,"Fast Food, Finger Food",300,Delivery
1177,Wow Vada Pav,Yes,No,3.3,46,Bannerghatta Road,Quick Bites,NA,"Fast Food, Street Food",150,Delivery
1178,The Jade Kitchen,Yes,No,4,116,JP Nagar,Casual Dining,"Manchow Soup, Noodles, Dragon Rolls, Honey Chilli Potatoes, Spring Roll","Chinese, Thai",400,Delivery
1179,Krishna Vaibhava,Yes,No,3.5,40,BTM,Casual Dining,NA,"North Indian, South Indian",350,Delivery
1183,Nandhanus Rasoi,Yes,No,3.4,9,Jayanagar,Quick Bites,NA,"Chinese, Rolls, North Indian",200,Delivery
1184,Donne Biriyani Mane,Yes,No,3.2,6,Bannerghatta Road,Quick Bites,NA,Biryani,350,Delivery
1185,Fish And Dish,Yes,No,3.6,22,JP Nagar,Quick Bites,NA,"Mangalorean, Chinese",350,Delivery
1186,Miss Momo,Yes,No,3.2,12,BTM,Quick Bites,NA,"Tibetan, Momos",250,Delivery
1188,Intalia,Yes,No,3.6,323,Bannerghatta Road,Food Court,"Pasta, Garlic Bread, Salads, Chicken Lasagne, Blueberry Cheesecake, Salad, Thin Crust Pizza","Pizza, Italian",800,Delivery
1189,Chicken County Restaurant,Yes,No,3.5,10,Bannerghatta Road,Casual Dining,NA,"North Indian, Chinese, Fast Food",400,Delivery
1190,Velvet Kitchen,Yes,No,3.5,15,Bannerghatta Road,Casual Dining,NA,"North Indian, Chinese",600,Delivery
1191,Hotel Aradhana,Yes,No,3.7,51,Bannerghatta Road,Quick Bites,"Akki Rottis, Neer Dosa",North Indian,300,Delivery
1192,The Chervil,Yes,No,4.2,229,JP Nagar,Casual Dining,"Peri Peri Chicken Wings, Mix Grill Sizzler, Fish, Murgh Ghee Roast, Biryani, Caramel Custard, Paneer Tikka Masala","North Indian, Continental",1000,Delivery
1193,Eatsomnia,Yes,No,0,0,JP Nagar,Delivery,NA,"North Indian, South Indian, Chinese, Continental",500,Delivery
1194,Sri Rajasthani Foods,Yes,No,3.6,8,JP Nagar,Quick Bites,NA,"Rajasthani, North Indian",200,Delivery
1195,New Royal Treat,Yes,No,2.8,102,Bannerghatta Road,Quick Bites,"Roti, Chicken Biryani","North Indian, Chinese",350,Delivery
1196,I Cool,Yes,No,4,76,JP Nagar,Quick Bites,Shawarma,"Juices, Fast Food",150,Delivery
1197,The Kitchen,Yes,No,0,0,JP Nagar,Casual Dining,NA,"North Indian, Andhra, Chinese",800,Delivery
1198,Mahek Pizza,Yes,No,3.9,38,JP Nagar,Quick Bites,NA,Pizza,400,Delivery
1200,KC Das- Sweet World,Yes,No,3.3,5,JP Nagar,"Sweet Shop, Quick Bites",NA,"Mithai, Street Food",200,Delivery
1202,Panther Cafe,Yes,No,3.5,8,BTM,Beverage Shop,NA,Beverages,200,Delivery
1204,Lassi Ghar,Yes,No,0,0,Bannerghatta Road,Beverage Shop,NA,"Beverages, Ice Cream, Juices, Sandwich",150,Delivery
1205,Authentic Aandhra,Yes,No,0,0,BTM,Delivery,NA,"Andhra, North Indian",300,Delivery
1207,Roots n Fruits,Yes,No,3.6,13,JP Nagar,Beverage Shop,NA,"Beverages, Juices, Healthy Food",250,Delivery
1208,Kaizen Wellness Kitchen,Yes,No,3.7,37,JP Nagar,Casual Dining,NA,"Asian, Continental, European",800,Delivery
1210,Mad Over Donuts,Yes,No,3.1,17,Bannerghatta Road,Dessert Parlor,NA,"Bakery, Desserts, Beverages",450,Delivery
1211,Kolkata Famous Kati Rolls,Yes,No,3.1,25,Bannerghatta Road,"Takeaway, Delivery",NA,"Fast Food, Rolls",100,Delivery
1212,Vinaya Cafe,Yes,No,3.7,55,JP Nagar,Quick Bites,"Coffee, Masala Dosa","South Indian, Street Food, Juices",200,Delivery
1213,RBP Greens Garden,Yes,No,2.7,48,BTM,Casual Dining,NA,"North Indian, Chinese",700,Delivery
1214,Dazu Momoz,Yes,No,3.1,8,Bannerghatta Road,Kiosk,NA,"Tibetan, Momos",200,Delivery
1215,Desi Dhaba,Yes,No,3.3,13,BTM,Delivery,NA,"North Indian, Chinese",400,Delivery
1216,World of Waffles,Yes,No,3.9,178,JP Nagar,Dessert Parlor,"Waffles, Nutella Pancakes, Nutella Waffle, Mexican Fries, Chocolate Overload, Chocolate Fondue, Ferrero Rocher",Desserts,400,Delivery
1217,Pika's Kitchen,Yes,No,3.4,24,Bannerghatta Road,Casual Dining,NA,"Continental, Italian",800,Delivery
1218,Lassi Cafe,Yes,No,3.4,16,Bannerghatta Road,Beverage Shop,NA,"Beverages, Ice Cream",150,Delivery
1219,The London Shakes,Yes,No,0,0,BTM,Beverage Shop,NA,"Beverages, Fast Food, Italian",400,Delivery
1220,New Mogul Empire,Yes,No,3.4,5,JP Nagar,Quick Bites,NA,"North Indian, Chinese",300,Delivery
1221,Atithi Biryani Corner,Yes,No,3.3,4,JP Nagar,Quick Bites,NA,"Biryani, South Indian",200,Delivery
1222,Oottupura Family Restaurant,Yes,No,3.4,224,Bannerghatta Road,Quick Bites,"Appam, Tea, Chicken Curry, Kadala Curry, Fish, Egg Curry, Idiyappam","Kerala, South Indian, Biryani",400,Delivery
1224,Yumme Veg,Yes,No,3.6,14,Bannerghatta Road,"Takeaway, Delivery",NA,"Fast Food, Street Food",200,Delivery
1225,Shree Guru Raghavendra Chats Chintamani Special,Yes,No,3.6,26,Bannerghatta Road,Quick Bites,NA,"Street Food, Fast Food",200,Delivery
1226,Vyanjan,Yes,No,3.9,199,BTM,Quick Bites,"Poha, Jalebi, Paratha, Bhindi Masala, Kachori, Puri Sabzi, Samosa","North Indian, Street Food",300,Delivery
1228,Sri Sankara Cafe,Yes,No,3.6,26,BTM,Quick Bites,NA,South Indian,100,Delivery
1229,Bhaijaan Barbeques,Yes,No,3.4,8,South Bangalore,Food Truck,NA,"Mughlai, Arabian, BBQ",200,Delivery
1231,Chatter Platter,Yes,No,3.5,28,BTM,Quick Bites,NA,"Street Food, North Indian",300,Delivery
1232,Momo Time,Yes,No,0,0,Bannerghatta Road,Quick Bites,NA,"Momos, American",600,Delivery
